,Country/Region,Confirmed,Deaths,Recovered
109,Uruguay,702,18.0,513.0
110,Mali,692,37.0,298.0
111,Paraguay,689,10.0,155.0
112,Gabon,661,8.0,110.0
113,Kenya,649,30.0,207.0
114,Guinea-Bissau,641,3.0,25.0
115,San Marino,637,41.0,126.0
116,Georgia,626,10.0,297.0
117,Tajikistan,612,20.0,0.0
118,Channel Islands,545,41.0,447.0
119,Jordan,522,9.0,387.0
120,Tanzania,509,21.0,183.0
121,Jamaica,490,9.0,62.0
122,Malta,490,5.0,427.0
123,Taiwan,440,6.0,361.0
124,Equatorial Guinea,439,4.0,13.0
125,Réunion,431,0.0,354.0
126,Venezuela,402,10.0,190.0
127,Palestine,375,2.0,228.0
128,Mauritius,332,10.0,320.0
129,Isle of Man,329,23.0,271.0
130,Montenegro,324,8.0,274.0
131,Chad,322,31.0,53.0
132,Sierra Leone,291,18.0,58.0
133,Vietnam,288,0.0,241.0
134,Benin,284,2.0,62.0
135,Rwanda,280,0.0,140.0
136,Congo,274,10.0,33.0
137,Zambia,252,7.0,112.0
138,Cabo Verde,236,2.0,56.0
139,Ethiopia,210,5.0,97.0
140,Sao Tome and Principe,208,5.0,4.0
141,Liberia,199,20.0,79.0
142,Madagascar,193,0.0,101.0
143,Faeroe Islands,187,0.0,187.0
144,Martinique,186,14.0,83.0
145,Myanmar,178,6.0,68.0
146,Eswatini,163,2.0,14.0
147,Guadeloupe,154,13.0,104.0
148,Togo,153,10.0,87.0
149,Haiti,151,12.0,17.0
150,Gibraltar,146,0.0,142.0
151,CAR,143,0.0,10.0
152,Brunei,141,1.0,132.0
153,French Guiana,141,1.0,119.0
154,Cambodia,122,0.0,120.0
155,South Sudan,120,0.0,2.0
156,Bermuda,118,7.0,64.0
157,Trinidad and Tobago,116,8.0,104.0
158,Uganda,116,0.0,55.0
159,Nepal,109,0.0,31.0
160,Aruba,101,3.0,89.0
161,Monaco,96,4.0,82.0
162,Guyana,94,10.0,35.0
163,Bahamas,92,11.0,37.0
164,Mozambique,87,0.0,34.0
165,Barbados,84,7.0,57.0
166,Liechtenstein,82,1.0,55.0
167,Cayman Islands,81,1.0,41.0
168,Sint Maarten,76,15.0,46.0
169,Libya,64,3.0,24.0
170,French Polynesia,60,0.0,56.0
171,Malawi,56,3.0,14.0
172,Syria,47,3.0,29.0
173,Macao,45,0.0,40.0
174,Angola,43,2.0,13.0
175,Mongolia,42,0.0,14.0
176,Saint Martin,39,3.0,30.0
177,Eritrea,39,0.0,37.0
178,Zimbabwe,35,4.0,9.0
179,Yemen,34,7.0,1.0
180,Antigua and Barbuda,25,3.0,19.0
181,Timor-Leste,24,0.0,21.0
182,Botswana,23,1.0,12.0
183,Grenada,21,0.0,13.0
184,Gambia,20,1.0,9.0
185,Laos,19,0.0,13.0
186,Belize,18,2.0,16.0
187,Fiji,18,0.0,14.0
188,New Caledonia,18,0.0,18.0
189,Saint Lucia,18,0.0,17.0
190,St. Vincent Grenadines,17,0.0,9.0
191,Nicaragua,16,5.0,7.0
192,Curaçao,16,1.0,14.0
193,Dominica,16,0.0,14.0
194,Namibia,16,0.0,10.0
195,Burundi,15,1.0,7.0
196,Saint Kitts and Nevis,15,0.0,13.0
197,Falkland Islands,13,0.0,13.0
198,Turks and Caicos,12,1.0,8.0
199,Vatican City,12,0.0,2.0
200,Comoros,11,1.0,0.0
201,Montserrat,11,1.0,8.0
202,Greenland,11,0.0,11.0
203,Seychelles,11,0.0,8.0
204,Suriname,10,1.0,9.0
205,MS Zaandam,9,2.0,0.0
206,Mauritania,8,1.0,6.0
207,Papua New Guinea,8,0.0,8.0
208,British Virgin Islands,7,1.0,4.0
209,Bhutan,7,0.0,5.0
210,Caribbean Netherlands,6,0.0,0.0
211,St. Barth,6,0.0,6.0
212,Western Sahara,6,0.0,5.0
213,Anguilla,3,0.0,3.0
214,Saint Pierre Miquelon,1,0.0,0.0
