,Country/Region,Confirmed,Deaths,Recovered
82,Djibouti,974,2.0,183.0
83,Ivory Coast,916,13.0,303.0
84,Tunisia,909,38.0,190.0
85,Cyprus,790,13.0,98.0
86,Nigeria,782,25.0,197.0
87,Latvia,761,11.0,133.0
88,Guinea,761,6.0,164.0
89,Andorra,723,37.0,309.0
90,Diamond Princess,712,13.0,644.0
91,Lebanon,682,22.0,113.0
92,Costa Rica,681,6.0,180.0
93,Niger,662,22.0,193.0
94,Albania,634,27.0,356.0
95,Kyrgyzstan,612,7.0,254.0
96,Burkina Faso,609,39.0,389.0
97,Bolivia,609,37.0,44.0
98,Uruguay,543,12.0,324.0
99,Honduras,510,46.0,30.0
100,Channel Islands,498,28.0,285.0
101,San Marino,488,40.0,62.0
102,Palestine,474,4.0,71.0
103,Malta,444,3.0,165.0
104,Senegal,442,6.0,253.0
105,Jordan,435,7.0,315.0
106,Taiwan,426,6.0,236.0
107,Georgia,416,5.0,107.0
108,Réunion,410,0.0,238.0
109,DRC,359,25.0,45.0
110,Sri Lanka,330,7.0,105.0
111,Mauritius,329,9.0,261.0
112,Mayotte,326,4.0,125.0
113,Guatemala,316,8.0,24.0
114,Montenegro,315,5.0,116.0
115,Isle of Man,307,15.0,212.0
116,Kenya,303,14.0,74.0
117,Mali,293,17.0,73.0
118,Venezuela,288,10.0,122.0
119,Somalia,286,8.0,4.0
120,Tanzania,284,10.0,11.0
121,Vietnam,268,0.0,223.0
122,El Salvador,237,7.0,63.0
123,Jamaica,233,6.0,27.0
124,Paraguay,213,9.0,62.0
125,Faeroe Islands,185,0.0,178.0
126,Gabon,166,1.0,24.0
127,Congo,165,6.0,16.0
128,Martinique,164,14.0,73.0
129,Rwanda,153,0.0,84.0
130,Guadeloupe,148,12.0,73.0
131,Sudan,140,13.0,12.0
132,Brunei,138,1.0,117.0
133,Gibraltar,132,0.0,120.0
134,Myanmar,123,5.0,7.0
135,Cambodia,122,0.0,110.0
136,Madagascar,121,0.0,52.0
137,Ethiopia,116,3.0,21.0
138,Trinidad and Tobago,115,8.0,37.0
139,Liberia,101,8.0,20.0
140,Aruba,100,2.0,68.0
141,Bermuda,98,5.0,39.0
142,French Guiana,97,1.0,83.0
143,Monaco,94,3.0,26.0
144,Togo,88,6.0,56.0
145,Maldives,86,0.0,16.0
146,Equatorial Guinea,84,1.0,7.0
147,Liechtenstein,81,1.0,55.0
148,Barbados,75,5.0,25.0
149,Zambia,74,3.0,35.0
150,Cabo Verde,73,1.0,1.0
151,Sint Maarten,71,11.0,22.0
152,Guyana,67,7.0,9.0
153,Cayman Islands,66,1.0,7.0
154,Bahamas,65,9.0,12.0
155,Sierra Leone,61,0.0,6.0
156,Uganda,61,0.0,45.0
157,Libya,59,1.0,15.0
158,Haiti,58,4.0,2.0
159,French Polynesia,57,0.0,35.0
160,Benin,54,1.0,27.0
161,Guinea-Bissau,50,0.0,3.0
162,Macao,45,0.0,26.0
163,Nepal,45,0.0,7.0
164,Syria,42,3.0,6.0
165,Mozambique,41,0.0,8.0
166,Eritrea,39,0.0,6.0
167,Saint Martin,38,2.0,19.0
168,Mongolia,35,0.0,8.0
169,Chad,33,0.0,8.0
170,Eswatini,31,1.0,8.0
171,Zimbabwe,28,3.0,2.0
172,Angola,25,2.0,6.0
173,Antigua and Barbuda,24,3.0,10.0
174,Malawi,23,3.0,3.0
175,Timor-Leste,23,0.0,1.0
176,Botswana,22,1.0,0.0
177,Laos,19,0.0,4.0
178,Belize,18,2.0,2.0
179,Fiji,18,0.0,8.0
180,New Caledonia,18,0.0,17.0
181,Dominica,16,0.0,9.0
182,Namibia,16,0.0,6.0
183,Saint Kitts and Nevis,15,0.0,1.0
184,Saint Lucia,15,0.0,15.0
185,Curaçao,14,1.0,11.0
186,CAR,14,0.0,10.0
187,Grenada,14,0.0,6.0
188,St. Vincent Grenadines,13,0.0,3.0
189,Burundi,11,1.0,4.0
190,Turks and Caicos,11,1.0,4.0
191,Falkland Islands,11,0.0,3.0
192,Greenland,11,0.0,11.0
193,Montserrat,11,0.0,2.0
194,Seychelles,11,0.0,5.0
195,Nicaragua,10,2.0,7.0
196,Gambia,10,1.0,2.0
197,Suriname,10,1.0,6.0
198,MS Zaandam,9,2.0,0.0
199,Vatican City,9,0.0,2.0
200,Papua New Guinea,8,0.0,0.0
201,Mauritania,7,1.0,6.0
202,Bhutan,6,0.0,2.0
203,St. Barth,6,0.0,6.0
204,Western Sahara,6,0.0,0.0
205,British Virgin Islands,5,1.0,3.0
206,Caribbean Netherlands,5,0.0,0.0
207,Sao Tome and Principe,4,0.0,0.0
208,South Sudan,4,0.0,0.0
209,Anguilla,3,0.0,1.0
210,Saint Pierre Miquelon,1,0.0,0.0
211,Yemen,1,0.0,0.0
212,China,82788,4632.0,77151.0
