,Country/Region,Confirmed,Deaths,Recovered
187,Namibia,16,0.0,8.0
188,Saint Kitts and Nevis,15,0.0,4.0
189,Saint Lucia,15,0.0,15.0
190,St. Vincent Grenadines,15,0.0,8.0
191,Nicaragua,13,3.0,7.0
192,Falkland Islands,13,0.0,11.0
193,Turks and Caicos,12,1.0,5.0
194,Burundi,11,1.0,4.0
195,Montserrat,11,1.0,2.0
196,Greenland,11,0.0,11.0
197,Seychelles,11,0.0,6.0
198,Gambia,10,1.0,8.0
199,Suriname,10,1.0,7.0
200,Vatican City,10,0.0,2.0
201,MS Zaandam,9,2.0,0.0
202,Papua New Guinea,8,0.0,0.0
203,Sao Tome and Principe,8,0.0,4.0
204,Mauritania,7,1.0,6.0
205,Bhutan,7,0.0,5.0
206,British Virgin Islands,6,1.0,3.0
207,St. Barth,6,0.0,6.0
208,Western Sahara,6,0.0,5.0
209,Caribbean Netherlands,5,0.0,0.0
210,Anguilla,3,0.0,3.0
211,Saint Pierre Miquelon,1,0.0,0.0
212,Yemen,1,0.0,1.0
