,Country/Region,Confirmed,Deaths,Recovered
144,Uganda,9,0.0,9
145,Saint Martin,8,0.0,8
146,Dominica,7,0.0,7
147,Haiti,7,0.0,7
148,Namibia,7,0.0,5
149,Seychelles,7,0.0,7
150,Suriname,7,0.0,7
151,Cayman Islands,6,1.0,5
152,Curaçao,6,1.0,5
153,Gabon,6,1.0,5
154,Benin,6,0.0,6
155,Bermuda,6,0.0,6
156,Guyana,5,1.0,4
157,Bahamas,5,0.0,4
158,El Salvador,5,0.0,5
159,Greenland,5,0.0,3
160,Congo,4,0.0,4
161,Fiji,4,0.0,4
162,Guinea,4,0.0,4
163,Vatican City,4,0.0,4
164,Eswatini,4,0.0,4
165,Cabo Verde,3,1.0,2
166,Gambia,3,1.0,2
167,Sudan,3,1.0,2
168,Zimbabwe,3,1.0,2
169,Angola,3,0.0,3
170,Antigua and Barbuda,3,0.0,3
171,CAR,3,0.0,3
172,Chad,3,0.0,3
173,Djibouti,3,0.0,3
174,Liberia,3,0.0,3
175,Mozambique,3,0.0,3
176,Myanmar,3,0.0,3
177,Niger,3,0.0,3
178,St. Barth,3,0.0,3
179,Saint Lucia,3,0.0,3
180,Zambia,3,0.0,3
181,Nepal,2,0.0,1
182,Bhutan,2,0.0,2
183,Laos,2,0.0,2
184,Mauritania,2,0.0,2
185,Nicaragua,2,0.0,2
186,Sint Maarten,2,0.0,2
187,Belize,1,0.0,1
188,Eritrea,1,0.0,1
189,Grenada,1,0.0,1
190,Libya,1,0.0,1
191,Montserrat,1,0.0,1
192,Papua New Guinea,1,0.0,1
193,St. Vincent Grenadines,1,0.0,1
194,Somalia,1,0.0,1
195,Syria,1,0.0,1
196,Timor-Leste,1,0.0,1
197,Turks and Caicos,1,0.0,1
